"district","hh_id","shed","q1","q1a","q1b","consent","mcc.q4","mcc.q5","mcc.secB_group.b01","mcc.secB_group.b02.5","mcc.secB_group.b02.6","mcc.secB_group.b02.7","mcc.secB_group.b02.99","mcc.secB_group.b03","mcc.secB_group.b04","mcc.secB_group.b05.1","mcc.secB_group.b05.2","mcc.secB_group.b05.3","mcc.secB_group.b05.4","mcc.secB_group.b05.5","mcc.secB_group.b05.6","mcc.secB_group.b05.7","mcc.secB_group.b05.8","mcc.secB_group.b05.96","mcc.secC_group.q6","mcc.secC_group.q6a","mcc.secC_group.q8","mcc.secC_group.q14","mcc.secC_group.q15","mcc.secC_group.q16","mcc.secC_group.q17","mcc.secC_group.q18","mcc.secC_group.q19","mcc.secC_group.q20","mcc.secC_group.q21","mcc.secC_group.q22","mcc.secC_group.q23","mcc.secC_group.q24","mcc.secC_group.q25","mcc.secC_group.q26","mcc.secC_group.q27","mcc.secC_group.q28","mcc.secC_group.q28b","mcc.secC_group.q28c","mcc.secC_group.q28d","mcc.secC_group.q28e","mcc.secC_group.secC_subgroup.q29","mcc.secC_group.secC_subgroup.q30","mcc.secC_group.secC_subgroup.q30a","mcc.secC_group.secC_subgroup.q30b","mcc.secC_group.secC_subgroup.q31","mcc.secC_group.secC_subgroup.q32","mcc.secC_group.secC_subgroup.q33","mcc.secC_group.q34","mcc.secC_group.q35","mcc.secC_group.q36","mcc.secC_group.q37","mcc.secC_group.q38","mcc.secC_group.q39.1","mcc.secC_group.q39.2","mcc.secC_group.q39.3","mcc.secC_group.q39.4","mcc.secC_group.q39.5","mcc.secC_group.q39.6","mcc.secC_group.q39.7","mcc.secC_group.q39.8","mcc.secC_group.q39.9","mcc.secC_group.q39.10","mcc.secC_group.q39.11","mcc.secC_group.q39.96","mcc.secC_group.q39.98","mcc.secC_group.q41","mcc.secC_group.q42","mcc.secC_group.q43","mcc.secD_group.q49","mcc.secD_group.q50","mcc.secD_group.q51","mcc.secD_group.q52","mcc.secD_group.q53","mcc.secD_group.q54","mcc.secD_group.q55","mcc.secD_group.q56","mcc.secD_group.q57","mcc.secD_group.q58","mcc.secD_group.q59","mcc.secD_group.q60","mcc.secD_group.q61","mcc.secD_group.q62","mcc.secD_group.q63","mcc.secD_group.q64","mcc.secD_group.q65","mcc.secD_group.q66","mcc.secD_group.q67","mcc.secD_group.q68","mcc.secD_group.q69","mcc.secD_group.q70","mcc.secD_group.q71","mcc.secD_group.q72","mcc.secD_group.q73","mcc.secD_group.q74","mcc.secD_group.q75","mcc.secD_group.q76","mcc.secD_group.q88","mcc.secD_group.q89","mcc.secD_group.q90","mcc.secD_group.q91","mcc.secD_group.q92","mcc.secD_group.q93","mcc.secD_group.q94","mcc.secD_group.q95","mcc.secD_group.q96","mcc.secD_group.q97","mcc.secE_group.q98","mcc.secE_group.q99","mcc.secE_group.q100","mcc.secE_group.q101","mcc.secE_group.q102","mcc.secE_group.q102b","mcc.secE_group.q102c","mcc.secF_group.c1","mcc.secF_group.x1","mcc.secF_group.c6","mcc.secF_group.x3","mcc.secF_group.c11","mcc.secF_group.x5","mcc.secF_group.c13","mcc.secF_group.x7","mcc.secF_group.c16","mcc.secF_group.x9","mcc.secF_group.c2","mcc.secF_group.x11","mcc.secF_group.x13","mcc.secF_group.x18","mcc.secF_group.c3","mcc.secF_group.x21","mcc.secF_group.x23","mcc.secF_group.x28","mcc.secF_group.c4","mcc.secF_group.x31","mcc.secF_group.x33","mcc.secF_group.x38","mcc.secF_group.c5","mcc.secF_group.x41","mcc.secF_group.x43","mcc.secF_group.x44","mcc.secF_group.c7","mcc.secF_group.x51","mcc.secF_group.x48","mcc.secF_group.c8","mcc.secF_group.x61","mcc.secF_group.x62","mcc.secF_group.c9","mcc.secF_group.x71","mcc.secF_group.x73","mcc.secF_group.x78","mcc.secF_group.c10","mcc.secF_group.x81","mcc.secF_group.x83","mcc.secF_group.x88","mcc.secF_group.c12","mcc.secF_group.x91","mcc.secF_group.x93","mcc.secF_group.x98","mcc.secF_group.c14","mcc.secF_group.x101","mcc.secF_group.x103","mcc.secF_group.x108","mcc.secF_group.c15","mcc.secF_group.x111","mcc.secF_group.x113","mcc.secF_group.x118","mcc.secF_group.c17","mcc.secF_group.c18.1","mcc.secF_group.c18.2","mcc.secF_group.c18.3","mcc.secF_group.c18.4","mcc.secF_group.c18.5","mcc.secF_group.c18.6","mcc.secF_group.c19.1","mcc.secF_group.c19.2","mcc.secF_group.c19.3","mcc.secF_group.c19.4","mcc.secF_group.c19.5","mcc.secF_group.c19.6","mcc.secF_group.c19.7","mcc.secF_group.c19.8","mcc.secF_group.c19.96","mcc.secF_group.c154","mcc.secF_group.c155.1","mcc.secF_group.c155.2","mcc.secF_group.c155.3","mcc.secF_group.c155.4","mcc.secF_group.c155.5","mcc.secF_group.c155.96","mcc.secF_group.c155.98","mcc.secF_group.c158","mcc.secF_group.c159","mcc.secF_group.c163","mcc.secF_group.c164","mcc.secF_group.c169x","mcc.secF_group.c169x2","mcc.secF_group.c169x1","mcc.secF_group.c170","mcc.secF_group.c171.1","mcc.secF_group.c171.2","mcc.secF_group.c171.3","mcc.secF_group.c172","mcc.secF_group.c173","mcc.secF_group.c174.1","mcc.secF_group.c174.2","mcc.secF_group.c174.3","mcc.secF_group.c174.4","mcc.secF_group.c174.5","mcc.secF_group.c174.96","mcc.secF_group.c180","mcc.secF_group.c181","mcc.secF_group.c182","mcc.secG_group.f01","mcc.secG_group.f02","mcc.secG_group.f03","mcc.secG_group.f04","mcc.secG_group.f05","mcc.secH_group.g01","mcc.secH_group.g02","mcc.secH_group.g03","mcc.secH_group.g04","mcc.secH_group.g05","mcc.secH_group.g06","mcc.secH_group.g07","mcc.secH_group.g08","mcc.secH_group.g09","mcc.secH_group.g10","mcc.secH_group.g11"
"NAKASEKE",NA,NA,NA,NA,NA,1,"Male","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","1","3","3","2","14","500","7","1300","3","3","n/a","2000","35","100","08:00:00.000+03:00","0","0","0","0","1","1","3","3","4","15000","2","2","2","1","14","1","11:00:00.000+03:00","3","False","False","True","False","False","False","False","False","False","False","False","False","False","2","n/a","n/a","1","1000","700","14","700","0","0","0","0","700","0","0","1080","1","1","500","2000","22","2000","0","0","0","0","2000","0","0","580","1","1","1","0","0","0","0","2","1","0","2","2","2","0","0","0","999","0","1","2","1","1","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","2","2","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","True","True","False","False","False","False","False","False","True","False","False","False","True","False","False","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","6","1","1","1","999","1","False","True","True","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","1","1","2","n/a","n/a","1","1","1","1","1","2","2","1","3","2","3"
"NAKASEKE",NA,NA,NA,NA,NA,1,"Male","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","1.5","1","3","2","19","1000","999","999","3","3","n/a","4200","70","65","08:00:00.000+03:00","1","1","0","0","1","1","2","1","1","8000","2","2","2","2","n/a","2","11:00:00.000+03:00","3","True","False","False","True","False","False","False","False","False","False","False","False","False","2","n/a","n/a","1","800","1000","19","1000","0","0","0","0","1000","0","0","1000","1","1","500","1500","25","1500","0","0","0","0","1500","0","0","600","1","2","2","0","0","0","0","1","0","3","2","2","2","0","0","0","200000","999","3","n/a","2","3","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","3","2","2","2","2","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","1","False","True","True","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","2","n/a","2","n/a","n/a","1","1","1","2","2","2","2","2","3","2","4"
"NAKASEKE",NA,NA,NA,NA,NA,1,"Female","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","2","6","2","2","11","3000","999","999","3","3","n/a","3400","65","100","09:00:00.000+03:00","1","0","0","0","1","1","1","1","0","3400","3","2","2","2","n/a","2","12:00:00.000+03:00","3","False","False","True","False","False","True","False","False","False","False","False","False","False","2","n/a","n/a","1","800","900","11","900","0","0","0","0","900","0","0","900","1","1","500","3400","11","3400","0","0","1000","0","2400","0","0","600","2","0","0","0","0","0","0","3","0","3","2","2","2","1","1","0","999","200000","2","2","3","n/a","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","2","2","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","2","1000000","2","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","5","2","2","n/a","n/a","1","False","True","True","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","2","n/a","2","n/a","n/a","2","2","2","2","2","2","2","2","2","2","4"
"NAKASEKE",NA,NA,NA,NA,NA,1,"Female","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","6","1","3","2","30","3000","0","n/a","3","3","n/a","7000","65","100","08:00:00.000+03:00","1","0","0","0","1","2","2","1","1","12000","2","2","2","2","n/a","1","14:00:00.000+03:00","3","False","False","True","False","False","False","False","False","False","False","False","False","False","2","n/a","n/a","1","1250","2000","25","2000","0","0","0","0","2000","0","0","1300","2","1","600","7000","30","7000","0","0","0","0","7000","0","0","700","2","2","2","0","0","0","0","2","0","4","2","4","3","1","0","0","250000","300000","3","n/a","3","n/a","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","3","2","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","5","1","2","n/a","n/a","1","False","True","True","1","2","False","False","True","False","False","False","1","1","1","2","n/a","2","n/a","n/a","2","2","2","2","2","2","2","2","2","1","3"
"NAKASEKE",NA,NA,NA,NA,NA,1,"Male","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","1.5","1","5","2","38","3800","0","n/a","3","3","n/a","6900","50","85","09:00:00.000+03:00","1","1","0","0","1","2","4","3","999","8000","2","2","2","2","n/a","1","13:00:00.000+03:00","3","False","False","True","False","False","False","False","True","False","False","False","False","False","1","3","96","1","1300","3000","25","3000","1000","0","0","0","2000","0","0","1400","61","1","500","6900","40","6850","2000","0","0","0","4850","0","0","600","61","1","1","0","0","30","0","2","0","1","1","2","2","0","0","0","500000","0","3","n/a","1","1","3","n/a","2","1","3","n/a","3","n/a","n/a","n/a","1","1","80","2","3","n/a","n/a","n/a","2","1","50","1","3","n/a","n/a","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","3","80","2","2","1","40","2","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","6","2","2","n/a","n/a","1","False","True","True","1","2","True","False","False","False","False","False","1","1","1","1","4","2","n/a","n/a","1","2","2","2","2","2","2","2","3","2","4"
"NAKASEKE",NA,NA,NA,NA,NA,1,"Male","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","1","1","7","2","7","600","0","n/a","3","3","n/a","3400","45","95","08:00:00.000+03:00","1","0","0","0","1","1","2","3","3","5530","2","1","1","2","n/a","1","12:30:00.000+03:00","3","False","False","True","True","False","False","False","True","False","False","False","False","False","2","n/a","n/a","1","1000","400","5","400","100","0","0","0","300","0","0","1200","4","1","400","3400","20","3400","200","0","3000","0","0","0","0","600","20","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","200000","0","3","n/a","1","1","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","False","False","False","False","False","True","False","1","2","5","2","2","n/a","n/a","1","False","True","True","1","2","False","True","False","False","False","False","1","1","1","2","n/a","2","n/a","n/a","1","1","1","1","1","1","2","2","3","3","4"
"KIRUHURA",NA,NA,NA,NA,NA,1,"Male","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","1","1","5","2","40","1900","0","n/a","3","2","200","3300","55","80","07:00:00.000+03:00","4","7","0","0","1","1","3","3","3","9200","2","2","2","2","n/a","2","10:00:00.000+03:00","4","False","False","False","True","False","False","False","False","False","False","False","False","False","2","n/a","n/a","3","1200","1000","30","0","0","0","0","0","1000","0","0","1300","1","3","800","2000","40","2000","0","0","0","0","2000","0","0","900","1","10","10","0","0","0","0","2","1","0","1","7","2","999","5","999","150000","999","1","1","1","2","1","1","3","n/a","3","n/a","1","1","1400000","2","3","n/a","n/a","n/a","2","3","4800000","2","3","n/a","n/a","n/a","1","3","2","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","1","2400000","2","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","2","2","2","n/a","n/a","1","False","True","True","1","5","True","False","False","False","True","False","1","1","1","1","4","2","n/a","n/a","2","2","2","2","1","2","2","2","2","2","2"
"MASINDI",NA,NA,NA,NA,NA,1,"Male","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","2","1","2","2","10","1500","0","n/a","3","3","n/a","3750","50","100","07:00:00.000+03:00","1","0","0","0","1","1","2","3","1","6000","2","2","2","2","n/a","1","12:00:00.000+03:00","3","False","False","True","False","False","False","False","False","False","False","False","False","False","2","n/a","n/a","3","900","1500","1","0","0","0","0","0","1500","0","0","900","1","3","650","2500","20","2500","0","0","0","0","2500","0","0","650","1","2","2","0","0","10","0","3","0","3","4","3","3","0","0","0","82000","0","3","n/a","1","1","1","1","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","2","2","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","4","1","2","n/a","n/a","1","False","True","True","1","2","True","False","False","False","False","False","1","1","1","1","4","2","n/a","n/a","1","1","1","2","2","2","2","2","3","3","5"
"MASINDI",NA,NA,NA,NA,NA,1,"Male","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","0.25","1","5","2","40","3000","0","n/a","3","3","n/a","6000","50","100","08:10:00.000+03:00","2","5","0","0","1","1","4","999","999","200000","2","2","2","2","n/a","1","11:25:00.000+03:00","3","False","False","True","False","False","False","False","False","False","False","False","False","False","2","n/a","n/a","1","999","999","999","999","999","999","999","999","999","999","999","999","999","96","999","999","999","999","999","999","999","999","999","999","999","999","999","2","2","0","0","40","0","2","0","1","0","4","4","0","0","0","120000","0","3","n/a","1","4","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","6","2","2","n/a","n/a","1","True","True","True","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","2","n/a","2","n/a","n/a","2","2","2","2","2","2","2","2","4","4","5"
"MBARARA",NA,NA,NA,NA,NA,1,"Male","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","29","3","2","2","50","1000","70","2000","1","3","n/a","13000","25","40","07:20:00.000+03:00","0","1","0","0","3","3","0","0","0","999","2","2","2","1","120","1","10:30:00.000+03:00","4","False","False","True","False","False","False","False","False","False","False","False","False","False","2","n/a","n/a","3","1100","3000","70","3000","0","0","0","0","3000","0","0","1200","2","3","850","2700","75","2700","0","0","0","0","2700","0","0","950","2","50","50","0","0","0","2","2","0","1","1","6","6","0","0","0","1843000","0","3","n/a","3","n/a","3","n/a","1","1","3","n/a","1","3","3000000","2","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","2","2","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","1","True","True","True","1","2","True","False","True","False","False","False","2","n/a","n/a","2","n/a","2","n/a","n/a","1","2","2","2","2","2","2","2","3","3","3"
"KIRUHURA",NA,NA,NA,NA,NA,1,"Female","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","5","1","5","1","n/a","n/a","5","5000","3","3","n/a","6400","30","55","08:00:00.000+03:00","0","6","0","0","1","1","3","0","0","999","2","1","2","2","n/a","1","12:00:00.000+03:00","3","False","False","False","True","False","False","False","False","False","False","False","False","False","2","n/a","n/a","1","1400","1000","3","0","0","0","1000","0","0","0","0","1400","0","1","800","4000","6","4000","0","0","4000","0","0","0","0","800","1","6","6","0","0","0","0","2","1","0","0","4","4","1","3","0","250000","350000","1","1","1","2","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","1","True","True","True","1","2","True","False","False","False","False","False","1","1","1","1","2","2","n/a","n/a","2","2","2","2","2","2","2","2","4","4","3"
"KIRUHURA",NA,NA,NA,NA,NA,1,"Male","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","1","1","4","1","n/a","n/a","30","1700","4","3","n/a","4200","50","85","08:00:00.000+03:00","2","0","0","0","1","2","4","4","4","20000","2","3","3","2","n/a","1","12:00:00.000+03:00","4","False","False","True","False","False","False","False","False","False","False","False","False","False","2","n/a","n/a","1","800","1500","30","0","0","0","0","0","1600","0","0","900","3","1","900","2300","40","2300","0","0","0","0","2300","0","0","1000","3","2","2","0","0","0","0","1","1","4","1","2","2","0","0","0","300000","0","1","2","2","3","2","2","3","n/a","3","n/a","2","3","999","98","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","False","False","False","False","False","True","False","2","3","98","2","2","n/a","n/a","1","True","True","True","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","1","4","2","n/a","n/a","1","1","1","1","1","1","1","1","2","2","5"
"KIRUHURA",NA,NA,NA,NA,NA,1,"Female","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","3","1","4","2","10","700","6","900","3","3","n/a","4000","30","10","07:00:00.000+03:00","2","6","0","0","1","1","4","4","3","999","2","3","3","2","n/a","2","12:00:00.000+03:00","4","False","False","True","True","False","False","False","False","False","False","False","False","False","2","n/a","n/a","3","999","999","9999","999","999","999","9999","999","999","999","999","9999","999","1","500","400","10","400","0","0","0","0","400","0","0","550","1","10","8","0","1","0","0","5","1","0","1","4","3","1","0","0","999","300000","1","2","2","3","3","n/a","3","n/a","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","3","10000000","2","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","False","False","False","False","True","False","False","3","n/a","n/a","n/a","2","n/a","n/a","1","True","True","True","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","1","4","2","n/a","n/a","1","1","1","1","1","1","1","1","3","4","5"
"KIRUHURA",NA,NA,NA,NA,NA,1,"Male","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manager","1","1","2","2","24","2000","4","2000","2","2","100","5000","55","75","07:00:00.000+03:00","0","8","0","0","1","1","4","2","3","20000","2","2","3","2","n/a","1","10:30:00.000+03:00","2","False","False","True","False","False","False","False","False","False","False","False","False","False","2","n/a","n/a","3","1100","1200","15","1200","0","0","0","0","1200","0","0","1400","2","3","800","2500","0","0","0","0","0","0","2500","0","0","1000","2","10","8","2","0","0","0","3","1","0","1","4","4","0","0","0","250000","0","1","1","2","2","1","1","3","n/a","3","n/a","2","1","800000","2","2","2","2500000","2","2","3","6000000","2","3","n/a","n/a","n/a","3","n/a","n/a","3","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","1","8000000","2","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","False","True","False","False","False","False","False","True","False","False","False","False","False","False","True","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","98","2","2","n/a","n/a","1","False","True","True","1","5","True","False","False","False","False","False","1","1","2","1","4","2","n/a","n/a","1","1","1","2","1","1","2","2","2","4","4"
"KIRUHURA",NA,NA,NA,NA,NA,2,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"KIRUHURA",NA,NA,NA,NA,NA,1,"Female","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treasurer_accountant","7","3","5","1","n/a","n/a","250","4000","4","4","n/a","8000","35","60","06:30:00.000+03:00","2","2","1","0","1","4","3","2","2","999","3","3","2","1","250","1","12:00:00.000+03:00","4","False","False","False","False","False","True","False","False","False","False","False","False","False","2","n/a","n/a","3","900","4000","1","4000","0","4000","0","0","0","0","0","1100","1","3","900","6000","340","6000","0","6000","0","0","0","0","0","1000","1","15","999","999","999","0","1","6","3","1","1","9","7","2","0","0","1600000","400000","1","2","1","2","1","2","1","2","3","n/a","1","2","999","1","1","2","50000","2","1","2","1000000","1","3","n/a","n/a","n/a","2","3","1","3","n/a","n/a","1","2","999","1","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","1","False","False","True","False","False","True","False","False","False","False","False","False","False","False","True","1","False","False","False","False","False","True","False","2","1","6","2","2","n/a","n/a","1","False","True","True","1","8","True","False","False","False","True","False","1","1","1","1","4","2","n/a","n/a","1","1","1","1","1","1","1","2","3","1","3"
