"","today","region","district","hh_id","shed","a13","b01","b02","b02.1","b02.2","b02.3","b02.4","b02.5","b02.6","b02.7","b02.99","b03","b04","b05","b06","b07","b08","b09","b10","b11","b12","b13","b14","b14a","b15","b16","c05_dry","c05_rain","c05","c05a","c06_dry","c06_rain","c06","c06calc","c07","c07.11","c07.12","c07.13","c07.14","c07.15","c07.99","c07a","c08","d01","d02","d03","d04","d05","d06","d06a","d07","d08","d08.1","d08.2","d08.3","d08.4","d08.5","d08.99","d08a","e01","e02","e02a","e03","e04","e04a","e05","e06","e07","e18","e18a","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","f05","f06","f07","f08","f09","f10","f11a","f11b","f11c","f11c_other","f12","f13","f14","g01","g02","g03","g04","g05","g06","g07","g08","g09","g10","g11","g11.1","g11.2","g11.3","g11.4","g11.99","g11a","g12","g13","g13.1","g13.2","g13.3","g13.99","g13a","g14","g15"
"233","2020-12-01","Western","KIRUHURA","T_15","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",400,900,237250,"Liters",1200,850,374125,0.576923076923077,"11 12",1,1,0,0,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,88,1,"",3,NA,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,"",3,4,0,1,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,3
"234","2020-12-04","Western","KIBOGA","T_173","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"235","2020-12-04","Western","KIRUHURA","T_112","SW",2,"2020-09-01","2",0,1,0,0,0,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"2021-01-01",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"236","2020-12-01","Western","KIRUHURA","T_35","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",450,650,200750,"Liters",350,250,109500,-0.454545454545455,"11 14 15",1,0,0,1,1,0,"",2,1,2,10,0,0,4,NA,2,"3 2 5",0,1,1,0,1,0,"",1,4,"",2,NA,"",4,1,25,1,"",5,3,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,2,2,"",3,4,3,1,1,1,1,1,1,2,2,4,1,"3 2 4",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",3,1
"237","2020-12-07","Western","NAKASEKE","T_517","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",240,400,116800,"Liters",220,320,98550,-0.15625,"11 12 13",1,1,1,0,0,0,"",2,1,2,0,0,0,5,NA,2,"3 4 5",0,0,1,1,1,0,"",1,4,"",2,NA,"",2,1,82,1,"",4,2,1,1,1,2,2,2,1,1,2,6,6,1,1,1,2,2,2,"",3,4,99,1,1,1,1,1,1,1,1,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",5,4
"238","2020-12-02","Western","KIRUHURA","T_145","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",600,780,251850,"Liters",550,600,209875,-0.166666666666667,"15 12 99",0,1,0,0,1,1,"Weather related changes ( heavy rains) ",1,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,1,38,2,"",3,NA,1,1,1,2,2,1,2,1,3,2,1,2,2,NA,2,1,2,"",3,5,20,2,2,2,2,2,2,2,2,4,1,"3 2",0,1,1,0,0,"",4,"",NA,NA,NA,NA,"",5,4
"239","2020-12-03","Western","NAKASEKE","T_638","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",250,350,109500,"Liters",200,350,100375,-0.083333333333333,"",NA,NA,NA,NA,NA,NA,"",NA,1,0,0,4,0,4,NA,1,"4",0,0,0,1,0,0,"",2,NA,"",2,NA,"",3,1,12,1,"",3,NA,1,1,2,1,2,1,2,1,2,6,6,1,1,2,1,2,2,"",2,4,1,2,2,1,2,1,2,2,2,4,1,"3",0,0,1,0,0,"",4,"",NA,NA,NA,NA,"",5,5
"240","2020-12-03","Western","NAKASEKE","T_653","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,100,32850,"Liters",150,200,63875,0.944444444444444,"14 13 12 15",0,1,1,1,1,0,"",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",5,2,1,1,2,2,2,2,1,1,5,4,4,1,1,2,1,2,2,"",4,2,10,1,1,1,1,1,2,1,2,4,1,"2 3 4",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",3,3
"241","2020-12-02","Western","KYANKWANZI","T_365","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,250,73000,"Liters",160,160,58400,-0.2,"99",0,0,0,0,0,1,"T",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",2,NA,"",3,1,70,1,"",2,3,2,2,NA,2,2,2,2,2,4,6,6,2,2,NA,1,2,1,"Can",3,3,0,2,1,1,2,2,2,2,2,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,5
"242","2020-12-03","Western","KIRUHURA","T_38","SW",2,"2019-02-01","4 5",0,0,0,1,1,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"243","2020-12-03","Western","KIRUHURA","T_57","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",750,1000,319375,"Liters",500,750,228125,-0.285714285714286,"11 14",1,0,0,1,0,0,"",1,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",4,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,"",3,4,0,2,2,2,2,2,2,2,2,4,1,"2 3 1 4",1,1,1,1,0,"",4,"",NA,NA,NA,NA,"",4,2
"244","2020-12-01","Western","KIRUHURA","T_116","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,150,45625,"Liters",130,150,51100,0.12,"99",0,0,0,0,0,1,"got accident so his not transporting",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",2,NA,"",3,1,18,1,"",3,NA,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,"",3,4,0,1,1,1,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",1,1
"245","2020-12-02","Western","KIBOGA","T_205","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,260,65700,"Liters",160,375,97637.5,0.486111111111111,"11 99",1,0,0,0,0,1,"People have bought  more cows and they produce more milk",3,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",3,1,80,1,"",2,3,2,2,NA,1,2,1,1,1,2,2,2,1,1,1,1,2,1,"Help them with motorbikes where need be",2,2,1,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",1,"1",1,0,0,0,"",2,4
"246","2020-12-03","Western","NAKASEKE","T_630","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",250,180,78475,"Liters",150,200,63875,-0.186046511627907,"11 13 14 15 12",1,1,1,1,1,0,"",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,1,2,2,1,1,1,4,6,6,1,1,3,1,2,2,"",3,4,10,1,1,1,1,1,1,1,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"247","2020-12-02","Western","NAKASEKE","T_580","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"248","2020-12-03","Western","KYANKWANZI","T_351","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,250,73000,"Liters",300,380,124100,0.7,"11",1,0,0,0,0,0,"",3,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",1,4,"",1,4,"",3,2,NA,1,"",2,3,2,2,NA,1,2,2,2,1,1,2,2,1,1,1,2,1,2,"",2,2,3,1,1,1,1,2,2,2,2,4,1,"3 2 4",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",5,5
"249","2020-12-02","Western","KYANKWANZI","T_300","",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",40,100,25550,"Liters",50,60,20075,-0.214285714285714,"99",0,0,0,0,0,1,"Competition among traders. Many people joined this work.",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",1,5,"",5,1,80,1,"",3,NA,2,2,NA,2,2,2,2,2,3,6,6,2,2,NA,2,2,2,"",3,2,0,1,1,1,2,1,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,5
"250","2020-12-03","Western","NAKASEKE","T_635","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",50,115,30112.5,"Liters",45,120,30112.5,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",2,NA,"",3,2,NA,1,"",3,NA,2,2,NA,1,2,2,1,1,2,2,2,1,1,1,1,2,2,"",2,3,0,1,1,2,1,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,4
"251","2020-12-01","Western","KIBOGA","T_688","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",70,90,29200,"Liters",20,50,12775,-0.5625,"11",1,0,0,0,0,0,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",2,NA,"",3,1,20,2,"",4,3,1,2,NA,2,2,2,2,2,2,6,6,1,1,1,1,2,2,"",2,2,0,2,2,2,2,2,2,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",5,2
"252","2020-12-02","Western","KIRUHURA","T_107","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,200,63875,"Liters",100,150,45625,-0.285714285714286,"15 13 12",0,1,1,0,1,0,"",1,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",1,1,70,6,"",3,NA,1,1,1,2,2,1,1,1,3,3,3,1,1,1,1,1,1,"Gumboots, Milk Cans,  Training on proper handling of  milk ",3,2,2,1,1,1,2,1,2,2,2,4,1,"4",0,0,0,1,0,"",1,"2",0,1,0,0,"",5,5
"253","2020-12-05","Western","KYANKWANZI","T_356","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",50,80,23725,"Liters",80,100,32850,0.384615384615385,"11 14 12",1,1,0,1,0,0,"",1,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",2,1,1,1,1,1,2,1,1,1,4,6,6,1,1,1,1,1,1,"Training",3,3,1,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,3
"254","2020-12-05","Western","MASINDI","T_156","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",50,150,36500,"Liters",80,200,51100,0.4,"11 13 14",1,0,1,1,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",2,NA,"",4,2,NA,1,"",1,2,1,1,2,2,1,2,1,1,4,1,1,1,1,3,2,2,1,"Cans",1,4,99,2,2,1,1,1,2,2,1,5,1,"2 3 4",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",4,4
"255","2020-12-04","Western","KYANKWANZI","T_345","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,200,63875,"Liters",70,200,49275,-0.228571428571429,"11",1,0,0,0,0,0,"",1,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,2,NA,1,"",2,1,2,2,NA,1,1,1,2,1,1,3,3,2,2,NA,2,1,1,"Provides me with cans",2,4,0,2,1,2,1,2,2,1,1,4,1,"99",0,0,0,0,1,"I nolonger get enough milk from suppliers since they send their own children to supply the milk to milk centers",4,"",NA,NA,NA,NA,"",4,4
"256","2020-12-01","Western","KIRUHURA","T_41","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",800,900,310250,"Liters",600,1000,292000,-0.058823529411765,"",NA,NA,NA,NA,NA,NA,"",NA,1,4,0,0,0,2,NA,2,"3",0,0,1,0,0,0,"",1,3,"",2,NA,"",1,2,NA,3,"",2,3,2,2,NA,2,2,2,2,1,2,2,2,1,1,2,2,2,2,"",3,3,0,1,1,1,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"257","2020-12-01","Western","KYANKWANZI","T_359","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",2000,3500,1003750,"Liters",2000,4000,1095000,0.090909090909091,"",NA,NA,NA,NA,NA,NA,"",NA,1,3,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",3,1,5,2,"",2,1,1,1,1,2,1,1,1,1,3,2,2,1,1,1,1,1,1,"Training",3,3,60,2,2,2,2,2,2,2,2,2,1,"99",0,0,0,0,1,"I extended my business by buying out a competitor",4,"",NA,NA,NA,NA,"",1,5
"258","2020-12-07","Western","KYANKWANZI","T_375","C",2,"2020-11-01","4",0,0,0,1,0,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"2021-12-01",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"259","2020-12-07","Western","NAKASEKE","T_466","C",2,"2019-01-01","4",0,0,0,1,0,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"260","2020-12-01","Western","NAKASEKE","T_461","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",210,400,111325,"Liters",190,300,89425,-0.19672131147541,"14 99 13 11 12",1,1,1,1,0,1,"Presence of diseases",2,1,1,0,0,0,4,NA,2,"5",0,0,0,0,1,0,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,1,2,2,2,2,2,2,6,6,1,1,2,1,2,1,"CANS,",3,3,99,1,1,1,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"261","2020-12-04","Western","NAKASEKE","T_590","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,100,32850,"Liters",100,100,36500,0.111111111111111,"11",1,0,0,0,0,0,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,2,2,NA,2,2,2,2,2,4,2,2,1,1,1,2,2,2,"",3,3,0,1,1,1,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,3
"262","2020-12-08","Western","NAKASEKE","T_512","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,160,47450,"Liters",140,160,54750,0.153846153846154,"11",1,0,0,0,0,0,"",2,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",4,1,1,1,3,2,2,2,2,2,5,6,6,1,1,3,2,2,2,"",2,4,5,1,2,2,1,2,1,2,2,5,1,"4 3 2",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",5,4
"263","2020-12-01","Western","KYANKWANZI","T_382","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,250,73000,"Liters",150,200,63875,-0.125,"14",0,0,0,1,0,0,"",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,20,1,"",2,3,2,2,NA,2,1,2,1,1,4,2,2,1,1,2,2,2,2,"",2,2,0,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,4
"264","2020-12-03","Western","NAKASEKE","T_664","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,400,127750,"Liters",260,420,124100,-0.028571428571429,"",NA,NA,NA,NA,NA,NA,"",NA,1,4,0,0,0,4,NA,2,"5 2",0,1,0,0,1,0,"",2,NA,"",2,NA,"",3,2,NA,1,"",2,3,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,"Help with with motorbikes in case of mechanical problems.",2,2,0,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,4
"265","2020-12-04","Western","NAKASEKE","T_673","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",5,50,10037.5,"Liters",35,50,15512.5,0.545454545454545,"11 99",1,0,0,0,0,1,"More milk production.",3,1,2,0,0,0,4,NA,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,1,250,1,"",2,3,2,2,NA,1,2,1,1,1,2,2,2,2,2,NA,1,2,2,"",2,2,0,1,1,1,2,2,2,2,2,2,1,"99",0,0,0,0,1,"Government helped in fixing milk prices.",1,"2",0,1,0,0,"",1,2
"266","2020-12-03","Western","MBARARA","T_81","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",250,250,91250,"Liters",200,230,78475,-0.14,"15 11",1,0,0,0,1,0,"",2,1,2,0,1,0,4,NA,2,"5 4 3",0,0,1,1,1,0,"",1,1,"",2,NA,"",3,1,200,1,"",2,2,2,2,NA,2,1,2,1,1,2,6,6,1,1,2,2,2,1,"Trainings on sanitatin, Milking cans on subsidised price",3,4,2,1,1,1,2,1,2,2,2,4,1,"3 1 4 2",1,1,1,1,0,"",4,"",NA,NA,NA,NA,"",5,1
"267","2020-12-03","Western","KIBOGA","T_304","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",800,1300,383250,"Liters",700,1300,365000,-0.047619047619048,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,1,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",3,1,10,1,"",2,3,1,1,1,1,2,2,1,1,2,6,6,1,1,1,1,2,2,"",2,2,2,2,2,2,2,2,2,2,2,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,4
"268","2020-12-01","Western","KYANKWANZI","T_349","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,300,82125,"Liters",150,300,82125,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,0,0,2,0,2,NA,1,"5",0,0,0,0,1,0,"",2,NA,"",2,NA,"",3,1,6,1,"",2,3,1,1,1,2,2,1,1,1,3,2,2,1,1,3,1,1,1,"Milk cans",3,2,10,1,1,1,1,1,1,2,2,2,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",3,4
"269","2020-12-01","Western","KIBOGA","T_176","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,500,146000,"Liters",400,400,146000,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,4,NA,3,"",NA,NA,NA,NA,NA,NA,"",1,1,"",1,1,"",2,1,15,1,"",4,1,1,1,1,1,2,1,1,2,2,6,6,1,1,2,1,1,1,"In case I get stack from places I collect milk, I can call them for help",3,1,50,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,3
"270","2020-12-04","Western","KYANKWANZI","T_358","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",250,500,136875,"Liters",250,450,127750,-0.066666666666667,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,15,1,"",3,NA,1,1,1,1,2,1,1,1,4,6,6,1,1,1,1,2,1,"Milk cans at a loan",3,2,99,1,1,1,1,1,2,1,2,4,1,"3 4 99",0,0,1,1,1,"New people into the business have created alot of competition",4,"",NA,NA,NA,NA,"",4,5
"271","2020-12-02","Western","NAKASEKE","T_574","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",350,350,127750,"Liters",350,350,127750,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,0,0,2,0,4,NA,2,"5",0,0,0,0,1,0,"",1,2,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,3,2,1,1,1,1,4,1,1,1,1,3,1,2,1,"Offers motorcycle on credit",2,5,0,2,2,1,2,2,2,2,2,4,1,"4 3",0,0,1,1,0,"",2,"2 3 1",1,1,1,0,"",5,2
"272","2020-12-03","Western","NAKASEKE","T_586","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",200,300,91250,"Liters",130,200,60225,-0.34,"11 12",1,1,0,0,0,0,"",2,1,0,0,4,0,5,NA,1,"5 4",0,0,0,1,1,0,"",2,NA,"",1,1,"",2,1,20,1,"",3,NA,1,1,3,1,2,1,1,1,4,2,2,1,1,3,2,2,1,"Getting milking cans",2,5,1,1,1,1,2,2,2,2,2,5,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",4,5
