"","today","region","district","hh_id","shed","a13","b01","b02","b02.1","b02.2","b02.3","b02.4","b02.5","b02.6","b02.7","b02.99","b03","b04","b05","b06","b07","b08","b09","b10","b11","b12","b13","b14","b14a","b15","b16","c01","c02","c03","c04","c04a","c05_dry","c05_rain","c05","c05a","c06_dry","c06_rain","c06","c06calc","c07","c07.1","c07.4","c07.5","c07.6","c07.7","c07.8","c07.99","c07.11","c07.12","c07.13","c07.14","c07.15","c07a","c08","d01","d02","d03","d04","d05","d06","d06a","d07","d08","d08.1","d08.2","d08.3","d08.4","d08.5","d08.99","d08a","e01","e02","e02a","e03","e04","e04a","e05","e06","e07","e08","e09","e10","e11","e12","e12.1","e12.2","e12.3","e12.4","e12.99","e12a","e13","e14","e15","e16","e17","e17.1","e17.2","e17.3","e17.4","e17.99","e17a","e18","e18a","e19","e20","f01_dry","f01_rain","f01","f02_dry","f02_rain","f02","f02_calc","f04","f04_other","f05","f06","f07","f08","f09","f10","f11a","f11b","f11c","f11d","f11e","f12","f13","f14","g01","g02","g03","g04","g05","g06","g07","g08","g09","g10","g11","g11.1","g11.2","g11.3","g11.4","g11.99","g11a","g12","g13","g13.1","g13.2","g13.3","g13.99","g13a","g14","g15","e21","e22","e23","e24","e25","e26","e27","e28","f11c_other"
"826","2020-11-26","Western","KIRUHURA","F_269","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,25,2,60,150,38325,"Liters",50,80,23725,-0.380952380952381,"8 1 6",1,0,0,1,0,1,0,NA,NA,NA,NA,NA,"",2,1,5,1,3,0,4,NA,2,"2 3 4 5 1",1,1,1,1,1,0,"",1,4,"",2,NA,"",3,1,25,1,2,NA,2,"99 3",0,0,1,0,1,"limitted money",1,1,4,2,"3 1",1,0,1,0,0,"",3,"",2,3,50,140,34675,40,70,20075,-0.421052631578947,1,"",5,2,2,1,1,3,2,2,2,1,2,3,4,10,1,1,1,2,2,2,2,2,4,1,"3 2 4",0,1,1,1,0,"",2,"99",0,0,0,1,"Posho",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-11-28","Western","MASINDI","F_1177","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,27,40,12227.5,"Liters",15,45,10950,-0.104477611940299,"6",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,20,30,9125,10,35,8212.5,-0.1,NA,"",3,1,1,1,1,3,2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,1,4,1,"2 4",0,1,0,1,0,"",4,"",NA,NA,NA,NA,"",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-11-27","Western","MASINDI","F_1264","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,15,22,6752.5,"Liters",18,20,6935,0.027027027027027,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,0,0,0,1,NA,1,"5 3",0,0,1,0,1,0,"",2,NA,"",1,3,"",2,1,34,2,1,NA,2,"4 3 1",1,0,1,1,0,"",1,1,2,1,"3 4",0,0,1,1,0,"",2,"",3,NA,10,18,5110,10,10,3650,-0.285714285714286,3,"",5,1,1,2,2,NA,2,2,1,2,1,3,5,0,1,2,2,2,2,2,2,2,4,1,"1 4",1,0,0,1,0,"",4,"",NA,NA,NA,NA,"",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-12-02","Western","KYANKWANZI","F_850","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,15,30,8212.5,"Liters",20,40,10950,0.333333333333333,"1 6 5",1,0,1,1,0,0,0,NA,NA,NA,NA,NA,"",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,10,25,6387.5,15,35,9125,0.428571428571429,1,"",2,1,1,1,1,1,2,1,1,1,1,3,3,8,1,1,1,1,1,1,1,1,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-11-25","Western","KYANKWANZI","F_747","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,200,2,100,150,45625,"Liters",120,150,49275,0.08,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,4,1,3,2,2,NA,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,4,3,"",NA,NA,NA,NA,NA,"",3,"",3,NA,90,140,41975,110,140,45625,0.086956521739131,NA,"",2,1,1,1,1,2,2,2,2,1,2,2,1,0,1,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-11-24","Western","KYANKWANZI","F_816","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Maize","Bananas",2,20,2,15,20,6387.5,"Liters",20,20,7300,0.142857142857143,"1 6",1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,5,"",2,NA,"",2,1,30,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,2,2,"4",0,0,0,1,0,"",3,"",3,NA,10,15,4562.5,13,15,5110,0.12,4,"",3,4,4,2,2,NA,2,2,2,2,2,2,3,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",1,"1",1,0,0,0,"",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-11-30","Western","MASINDI","F_1164","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Other commodity","Other commodity",NA,999,2,3,5,1460,"Liters",2,2,730,-0.5,"6 8",0,0,0,1,0,1,0,NA,NA,NA,NA,NA,"",3,1,1,0,0,0,2,NA,1,"4",0,0,0,1,0,0,"",2,NA,"",2,NA,"",2,1,10,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,2,3,"",NA,NA,NA,NA,NA,"",3,"",2,3,2,3,912.5,1,1,365,-0.6,1,"",4,4,4,2,2,NA,2,2,2,1,2,2,4,0,1,1,2,2,2,2,2,2,2,1,"99",0,0,0,0,1,"Less expenditure on labour because the children are at home.",4,"",NA,NA,NA,NA,"",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-11-25","Western","KYANKWANZI","F_722","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,40,2,30,60,16425,"Liters",20,60,14600,-0.111111111111111,"1 5 6 8",1,0,1,1,0,1,0,NA,NA,NA,NA,NA,"",1,1,2,0,0,0,4,NA,1,"3 4",0,0,1,1,0,0,"",2,NA,"",2,NA,"",99,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,5,1,"4 1",1,0,0,1,0,"",3,"",99,NA,27,55,14965,15,45,10950,-0.268292682926829,2,"",3,1,1,1,1,1,2,1,1,1,1,4,3,0,2,1,1,2,1,1,2,2,3,NA,"",NA,NA,NA,NA,NA,"",6,"1",1,0,0,0,"",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-11-30","Western","MASINDI","F_933","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Maize","Other commodity",3,999,2,5,10,2737.5,"Liters",4,3,1277.5,-0.533333333333333,"6",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",2,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",2,NA,"",4,2,NA,1,1,4,2,"4",0,0,0,1,0,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",99,NA,0,5,912.5,0,0,0,-1,99,"Poor feeding and reduced number of cows",5,4,NA,1,NA,NA,2,2,2,2,2,3,3,0,1,1,1,1,1,1,1,1,4,1,"4 99 3",0,0,1,1,1,"Prices are lower ",1,"2",0,1,0,0,"",5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-12-01","Western","MASINDI","F_1240","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,20,30,9125,"Liters",25,45,12775,0.4,"1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,"",3,1,2,0,2,3,4,NA,1,"2",0,1,0,0,0,0,"",2,NA,"",1,4,"",4,1,40,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,2,3,"",NA,NA,NA,NA,NA,"",5,"",2,3,15,25,7300,15,35,9125,0.25,1,"",4,3,3,1,1,3,2,1,1,2,1,4,5,1,2,2,2,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2020-11-24","Western","KIRUHURA","F_265","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,12,2,10,20,5475,"Liters",7,7,2555,-0.533333333333333,"6",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",1,3,"",3,1,40,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,7,10,3102.5,8,5,2372.5,-0.235294117647059,99,"Teats are sick
Another one is pregnànt",4,2,2,2,2,NA,2,2,1,1,1,2,2,0,2,1,1,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-11-30","Western","MASINDI","F_1090","",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Beans","Milk",3,999,2,12,20,5840,"Liters",10,15,4562.5,-0.21875,"6",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",3,1,1,0,3,8,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",99,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,10,18,5110,5,13,3285,-0.357142857142857,99,"When children are at home I sell less milk",3,1,1,2,2,NA,2,2,2,2,2,4,3,0,1,1,1,2,2,2,2,2,2,1,"99",0,0,0,0,1,"Children are at home and I spend less on laboyr",5,"1 2",1,1,0,0,"",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-12-05","Western","KIRUHURA","F_5","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,15,2,15,40,10037.5,"Liters",15,35,9125,-0.090909090909091,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",5,1,45,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",2,3,10,35,8212.5,10,30,7300,-0.111111111111111,1,"",2,2,2,1,1,1,2,1,1,1,1,2,2,0,1,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-12-02","Western","KYANKWANZI","F_508","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Beans","Beans",NA,999,2,5,10,2737.5,"Liters",7,4,2007.5,-0.266666666666667,"6 1",1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",3,1,2,0,0,0,4,NA,2,"5",0,0,0,0,1,0,"",1,4,"",2,NA,"",99,2,NA,1,1,3,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,3,5,1460,4,0,730,-0.5,1,"",4,2,4,1,2,NA,2,2,2,2,1,3,4,0,1,1,1,2,2,2,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-11-25","Western","KYANKWANZI","F_1595","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Maize",2,20,2,10,25,6387.5,"Liters",0,20,3650,-0.428571428571429,"1 8 6",1,0,0,1,0,1,0,NA,NA,NA,NA,NA,"",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,1,3,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",4,2,6,20,4745,0,15,2737.5,-0.423076923076923,1,"",4,1,1,1,1,1,2,2,2,2,2,3,4,10,1,1,1,1,1,2,1,1,5,1,"3 2",0,1,1,0,0,"",4,"",NA,NA,NA,NA,"",5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-11-26","Western","MASINDI","F_1336","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,0,30,5475,"Liters",40,30,12775,1.33333333333333,"1 8",1,0,0,0,0,1,0,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",99,1,40,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,2,2,"3 4",0,0,1,1,0,"",3,"",2,1,0,25,4562.5,20,25,8212.5,0.8,2,"",4,1,1,2,2,NA,2,1,1,2,1,2,4,0,2,2,2,2,2,2,2,2,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-12-07","Western","NAKASEKE","F_1355","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,50,60,20075,"Liters",70,90,29200,0.454545454545455,"1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,20,40,10950,50,70,21900,1,1,"",2,1,1,1,1,3,2,2,2,2,2,3,2,0,1,2,2,2,2,2,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-12-10","Western","MASINDI","F_1135","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-11-25","Western","KIRUHURA","F_69","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,20,2,20,35,10037.5,"Liters",20,35,10037.5,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,15,30,8212.5,15,30,8212.5,0,NA,"",5,2,2,1,1,3,2,2,2,1,2,3,5,30,1,1,1,1,1,1,1,1,5,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-11-28","Western","NAKASEKE","F_1538","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,40,50,16425,"Liters",80,80,29200,0.777777777777778,"1 6",1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",3,1,3,2,2,3,2,NA,3,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",3,2,NA,1,2,NA,3,"",NA,NA,NA,NA,NA,"",1,1,2,3,"",NA,NA,NA,NA,NA,"",3,"",3,NA,30,40,12775,70,70,25550,1,1,"",2,1,1,2,2,NA,2,2,2,1,2,2,2,0,1,1,1,2,1,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",1,"99",0,0,0,1,"Posho",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-11-27","Western","MASINDI","F_1320","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,15,10,4562.5,"Liters",5,5,1825,-0.6,"1 8 99",1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"H",2,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",99,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,4,3,"",NA,NA,NA,NA,NA,"",3,"",3,NA,10,7,3102.5,0,0,0,-1,99,"H",2,1,NA,2,NA,NA,2,2,2,2,2,2,5,0,1,1,1,1,1,1,1,1,5,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-12-01","Western","KYANKWANZI","F_600","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,10,7,3102.5,"Liters",0,0,0,-1,"1 6 7",1,0,0,1,1,0,0,NA,NA,NA,NA,NA,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",2,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,7,4,2007.5,0,0,0,-1,1,"",3,3,NA,2,NA,NA,2,2,2,2,2,4,5,2,1,1,1,2,1,2,2,2,4,1,"3 2",0,1,1,0,0,"",4,"",NA,NA,NA,NA,"",4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-11-25","Western","KIBOGA","F_525","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Maize",2,20,2,10,20,5475,"Liters",12,20,5840,0.066666666666667,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,5,NA,1,"5",0,0,0,0,1,0,"",1,4,"",1,4,"",4,2,NA,1,1,3,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,6,15,3832.5,10,15,4562.5,0.19047619047619,1,"",4,1,1,1,1,1,2,2,2,2,2,3,2,0,2,2,2,2,2,2,2,2,5,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-12-01","Western","MASINDI","F_832","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Milk",NA,999,2,5,10,2737.5,"Liters",8,8,2920,0.066666666666667,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,1,3,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,3,8,2007.5,6,6,2190,0.090909090909091,NA,"",2,1,1,1,1,1,2,2,2,2,2,2,4,0,1,1,1,1,1,2,2,2,5,1,"4 2",0,1,0,1,0,"",4,"",NA,NA,NA,NA,"",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-11-24","Western","KYANKWANZI","F_700","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Maize","Maize",NA,10,2,5,8,2372.5,"Liters",6,10,2920,0.230769230769231,"6 8",0,0,0,1,0,1,0,NA,NA,NA,NA,NA,"",2,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,4,2,"4",0,0,0,1,0,"",3,"",99,NA,3,5,1460,4,5,1642.5,0.125,1,"",4,4,4,2,2,NA,1,2,2,2,2,3,5,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",1,"1",1,0,0,0,"",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-11-27","Western","MBARARA","F_49","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Bananas","Bananas",NA,999,2,25,45,12775,"Liters",15,45,10950,-0.142857142857143,"1 6 8",1,0,0,1,0,1,0,NA,NA,NA,NA,NA,"",2,1,5,0,1,0,5,NA,2,"3 99",0,0,1,0,0,1,"enough  labour  at  home  ",1,3,"",1,99,"ekibina  ",3,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",3,NA,15,35,9125,10,35,8212.5,-0.1,NA,"",4,1,1,1,1,1,2,1,1,1,1,2,5,0,2,2,2,2,2,2,2,2,5,1,"3 4 2 1",1,1,1,1,0,"",4,"",NA,NA,NA,NA,"",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2020-12-02","Western","MASINDI","F_1211","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Maize","Maize",NA,1,2,2,3,912.5,"Liters",2,0,365,-0.6,"1 99",1,0,0,0,0,0,1,NA,NA,NA,NA,NA,"Its expectant",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",99,2,NA,2,2,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,NA,"",NA,NA,NA,NA,NA,"",3,"",2,2,1,1,365,1,0,182.5,-0.5,1,"",4,4,4,2,2,NA,2,2,2,2,2,2,1,0,1,2,2,2,2,2,2,2,5,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2020-11-26","Western","KYANKWANZI","F_664","C",2,"2018-11-01","99",0,0,0,0,0,0,0,1,"All his cows were stolen while he was away",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"2021-06-01","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-11-30","Western","MASINDI","F_869","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Milk","Beans",1,999,2,2,20,4015,"Liters",0,0,0,-1,"6",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",3,1,2,0,4,0,5,NA,1,"99",0,0,0,0,0,1,"Unable to keep paying the employee",1,4,"",2,NA,"",3,2,NA,1,1,5,3,"",NA,NA,NA,NA,NA,"",1,1,5,2,"99 4",0,0,0,1,1,"Sold off some cows ",3,"",4,2,0,10,1825,0,0,0,-1,99,"Reduced number of cows",2,1,NA,1,NA,NA,2,2,2,2,2,2,5,0,1,1,1,1,1,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
